"region","episode_year","episode_week","episode_week_date_start","episode_week_date_end","episode_week_group","age_group","gender","count","hospital_status_Hospitalized - ICU","hospital_status_Hospitalized - Non-ICU","hospital_status_Not Hospitalized","hospital_status_Not stated/Unknown","death_No","death_Not Stated","death_Yes"
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2020","15","2020-04-05","2020-04-11","No grouping","50-59","Male",14,0,0,14,0,13,1,0
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2020","15","2020-04-05","2020-04-11","No grouping","50-59","Not stated/Other",0,0,0,0,0,0,0,0
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2020","15","2020-04-05","2020-04-11","No grouping","60-69","Female",6,0,0,6,0,5,1,0
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2020","15","2020-04-05","2020-04-11","No grouping","60-69","Male",8,0,0,8,0,8,0,0
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2020","15","2020-04-05","2020-04-11","No grouping","60-69","Not stated/Other",0,0,0,0,0,0,0,0
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2020","15","2020-04-05","2020-04-11","No grouping","70-79","Female",19,0,0,19,0,17,2,0
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2020","15","2020-04-05","2020-04-11","No grouping","70-79","Male",6,0,0,6,0,3,0,3
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2020","15","2020-04-05","2020-04-11","No grouping","70-79","Not stated/Other",0,0,0,0,0,0,0,0
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2020","15","2020-04-05","2020-04-11","No grouping","80+","Female",51,0,2,49,0,38,3,10
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2020","15","2020-04-05","2020-04-11","No grouping","80+","Male",10,0,0,10,0,7,0,3
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2020","15","2020-04-05","2020-04-11","No grouping","80+","Not stated/Other",0,0,0,0,0,0,0,0
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2020","15","2020-04-05","2020-04-11","No grouping","Not stated","Female",0,0,0,0,0,0,0,0
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2020","15","2020-04-05","2020-04-11","No grouping","Not stated","Male",2,0,0,2,0,0,2,0
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2020","15","2020-04-05","2020-04-11","No grouping","Not stated","Not stated/Other",0,0,0,0,0,0,0,0
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2020","16","2020-04-12","2020-04-18","No grouping","0-19","Female",5,0,0,5,0,5,0,0
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2020","16","2020-04-12","2020-04-18","No grouping","0-19","Male",3,0,0,3,0,3,0,0
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2020","16","2020-04-12","2020-04-18","No grouping","0-19","Not stated/Other",0,0,0,0,0,0,0,0
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2020","16","2020-04-12","2020-04-18","No grouping","20-29","Female",16,0,0,16,0,16,0,0
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2020","16","2020-04-12","2020-04-18","No grouping","20-29","Male",6,0,0,6,0,6,0,0
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2020","16","2020-04-12","2020-04-18","No grouping","20-29","Not stated/Other",0,0,0,0,0,0,0,0
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2020","16","2020-04-12","2020-04-18","No grouping","30-39","Female",21,0,0,21,0,15,6,0
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2020","16","2020-04-12","2020-04-18","No grouping","30-39","Male",10,0,0,10,0,9,1,0
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2020","16","2020-04-12","2020-04-18","No grouping","30-39","Not stated/Other",0,0,0,0,0,0,0,0
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2020","16","2020-04-12","2020-04-18","No grouping","40-49","Female",15,0,0,15,0,14,1,0
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2020","16","2020-04-12","2020-04-18","No grouping","40-49","Male",5,0,0,5,0,4,1,0
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2020","16","2020-04-12","2020-04-18","No grouping","40-49","Not stated/Other",0,0,0,0,0,0,0,0
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2020","16","2020-04-12","2020-04-18","No grouping","50-59","Female",15,0,0,15,0,12,3,0
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2020","16","2020-04-12","2020-04-18","No grouping","50-59","Male",5,0,2,3,0,5,0,0
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2020","16","2020-04-12","2020-04-18","No grouping","50-59","Not stated/Other",0,0,0,0,0,0,0,0
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2020","16","2020-04-12","2020-04-18","No grouping","60-69","Female",4,0,0,4,0,4,0,0
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2020","16","2020-04-12","2020-04-18","No grouping","60-69","Male",2,0,0,2,0,2,0,0
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2020","16","2020-04-12","2020-04-18","No grouping","60-69","Not stated/Other",0,0,0,0,0,0,0,0
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2020","16","2020-04-12","2020-04-18","No grouping","70-79","Female",9,0,0,9,0,9,0,0
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2020","16","2020-04-12","2020-04-18","No grouping","70-79","Male",6,0,0,5,1,5,1,0
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2020","16","2020-04-12","2020-04-18","No grouping","70-79","Not stated/Other",0,0,0,0,0,0,0,0
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2020","16","2020-04-12","2020-04-18","No grouping","80+","Female",42,0,0,42,0,31,5,6
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2020","16","2020-04-12","2020-04-18","No grouping","80+","Male",6,0,0,6,0,4,0,2
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2020","16","2020-04-12","2020-04-18","No grouping","80+","Not stated/Other",0,0,0,0,0,0,0,0
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2020","16","2020-04-12","2020-04-18","No grouping","Not stated","Female",0,0,0,0,0,0,0,0
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2020","16","2020-04-12","2020-04-18","No grouping","Not stated","Male",0,0,0,0,0,0,0,0
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2020","16","2020-04-12","2020-04-18","No grouping","Not stated","Not stated/Other",0,0,0,0,0,0,0,0
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2020","17","2020-04-19","2020-04-25","No grouping","0-19","Female",4,0,0,4,0,4,0,0
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2020","17","2020-04-19","2020-04-25","No grouping","0-19","Male",3,0,0,3,0,3,0,0
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2020","17","2020-04-19","2020-04-25","No grouping","0-19","Not stated/Other",0,0,0,0,0,0,0,0
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2020","17","2020-04-19","2020-04-25","No grouping","20-29","Female",5,0,0,5,0,5,0,0
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2020","17","2020-04-19","2020-04-25","No grouping","20-29","Male",2,0,0,2,0,2,0,0
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2020","17","2020-04-19","2020-04-25","No grouping","20-29","Not stated/Other",0,0,0,0,0,0,0,0
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2020","17","2020-04-19","2020-04-25","No grouping","30-39","Female",6,0,0,6,0,5,1,0
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2020","17","2020-04-19","2020-04-25","No grouping","30-39","Male",9,0,0,9,0,8,1,0
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2020","17","2020-04-19","2020-04-25","No grouping","30-39","Not stated/Other",0,0,0,0,0,0,0,0
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2020","17","2020-04-19","2020-04-25","No grouping","40-49","Female",0,0,0,0,0,0,0,0
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2020","17","2020-04-19","2020-04-25","No grouping","40-49","Male",0,0,0,0,0,0,0,0
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2020","17","2020-04-19","2020-04-25","No grouping","40-49","Not stated/Other",0,0,0,0,0,0,0,0
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2020","17","2020-04-19","2020-04-25","No grouping","50-59","Female",5,0,0,5,0,4,1,0
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2020","17","2020-04-19","2020-04-25","No grouping","50-59","Male",2,0,0,2,0,2,0,0
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2020","17","2020-04-19","2020-04-25","No grouping","50-59","Not stated/Other",0,0,0,0,0,0,0,0
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2020","17","2020-04-19","2020-04-25","No grouping","60-69","Female",5,0,0,5,0,4,1,0
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2020","17","2020-04-19","2020-04-25","No grouping","60-69","Male",0,0,0,0,0,0,0,0
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2020","17","2020-04-19","2020-04-25","No grouping","60-69","Not stated/Other",0,0,0,0,0,0,0,0
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2020","17","2020-04-19","2020-04-25","No grouping","70-79","Female",0,0,0,0,0,0,0,0
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2020","17","2020-04-19","2020-04-25","No grouping","70-79","Male",0,0,0,0,0,0,0,0
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2020","17","2020-04-19","2020-04-25","No grouping","70-79","Not stated/Other",0,0,0,0,0,0,0,0
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2020","17","2020-04-19","2020-04-25","No grouping","80+","Female",18,0,0,18,0,18,0,0
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2020","17","2020-04-19","2020-04-25","No grouping","80+","Male",7,0,0,7,0,4,1,2
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2020","17","2020-04-19","2020-04-25","No grouping","80+","Not stated/Other",0,0,0,0,0,0,0,0
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2020","17","2020-04-19","2020-04-25","No grouping","Not stated","Female",0,0,0,0,0,0,0,0
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2020","17","2020-04-19","2020-04-25","No grouping","Not stated","Male",1,0,0,1,0,1,0,0
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2020","17","2020-04-19","2020-04-25","No grouping","Not stated","Not stated/Other",0,0,0,0,0,0,0,0
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2020","18","2020-04-26","2020-05-02","No grouping","0-19","Female",0,0,0,0,0,0,0,0
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2020","18","2020-04-26","2020-05-02","No grouping","0-19","Male",0,0,0,0,0,0,0,0
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2020","18","2020-04-26","2020-05-02","No grouping","0-19","Not stated/Other",0,0,0,0,0,0,0,0
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2020","18","2020-04-26","2020-05-02","No grouping","20-29","Female",2,0,0,2,0,2,0,0
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2020","18","2020-04-26","2020-05-02","No grouping","20-29","Male",0,0,0,0,0,0,0,0
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2020","18","2020-04-26","2020-05-02","No grouping","20-29","Not stated/Other",0,0,0,0,0,0,0,0
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2020","18","2020-04-26","2020-05-02","No grouping","30-39","Female",2,0,0,2,0,2,0,0
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2020","18","2020-04-26","2020-05-02","No grouping","30-39","Male",2,0,0,2,0,2,0,0
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2020","18","2020-04-26","2020-05-02","No grouping","30-39","Not stated/Other",0,0,0,0,0,0,0,0
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2020","18","2020-04-26","2020-05-02","No grouping","40-49","Female",4,0,0,4,0,4,0,0
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2020","18","2020-04-26","2020-05-02","No grouping","40-49","Male",0,0,0,0,0,0,0,0
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2020","18","2020-04-26","2020-05-02","No grouping","40-49","Not stated/Other",0,0,0,0,0,0,0,0
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2020","18","2020-04-26","2020-05-02","No grouping","50-59","Female",0,0,0,0,0,0,0,0
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2020","18","2020-04-26","2020-05-02","No grouping","50-59","Male",0,0,0,0,0,0,0,0
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2020","18","2020-04-26","2020-05-02","No grouping","50-59","Not stated/Other",0,0,0,0,0,0,0,0
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2020","18","2020-04-26","2020-05-02","No grouping","60-69","Female",0,0,0,0,0,0,0,0
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2020","18","2020-04-26","2020-05-02","No grouping","60-69","Male",0,0,0,0,0,0,0,0
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2020","18","2020-04-26","2020-05-02","No grouping","60-69","Not stated/Other",0,0,0,0,0,0,0,0
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2020","18","2020-04-26","2020-05-02","No grouping","70-79","Female",3,0,0,3,0,2,1,0
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2020","18","2020-04-26","2020-05-02","No grouping","70-79","Male",0,0,0,0,0,0,0,0
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2020","18","2020-04-26","2020-05-02","No grouping","70-79","Not stated/Other",0,0,0,0,0,0,0,0
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2020","18","2020-04-26","2020-05-02","No grouping","80+","Female",1,0,0,1,0,1,0,0
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2020","18","2020-04-26","2020-05-02","No grouping","80+","Male",0,0,0,0,0,0,0,0
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2020","18","2020-04-26","2020-05-02","No grouping","80+","Not stated/Other",0,0,0,0,0,0,0,0
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2020","18","2020-04-26","2020-05-02","No grouping","Not stated","Female",3,0,0,2,1,3,0,0
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2020","18","2020-04-26","2020-05-02","No grouping","Not stated","Male",0,0,0,0,0,0,0,0
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2020","18","2020-04-26","2020-05-02","No grouping","Not stated","Not stated/Other",0,0,0,0,0,0,0,0
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2020","19","2020-05-03","2020-05-09","No grouping","0-19","Female",0,0,0,0,0,0,0,0
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2020","19","2020-05-03","2020-05-09","No grouping","0-19","Male",0,0,0,0,0,0,0,0
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2020","19","2020-05-03","2020-05-09","No grouping","0-19","Not stated/Other",0,0,0,0,0,0,0,0
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2020","19","2020-05-03","2020-05-09","No grouping","20-29","Female",0,0,0,0,0,0,0,0
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2020","19","2020-05-03","2020-05-09","No grouping","20-29","Male",0,0,0,0,0,0,0,0
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2020","19","2020-05-03","2020-05-09","No grouping","20-29","Not stated/Other",0,0,0,0,0,0,0,0
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2020","19","2020-05-03","2020-05-09","No grouping","30-39","Female",0,0,0,0,0,0,0,0
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2020","19","2020-05-03","2020-05-09","No grouping","30-39","Male",0,0,0,0,0,0,0,0
"Atlantic (New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador)","2020","19","2020-05-03","2020-05-09","No grouping","30-39","Not stated/Other",0,0,0,0,0,0,0,0
